defect_id,machine_id,timestamp,defect_count,batch_id,wafer_lot,defect_type,severity,yield_loss_pct,process_step
D-0001745,M-0044,2025-03-14T00:00:00,2,B-072-M-0044,WL-8346,scratch,low,1.559,inspection
D-0001746,M-0044,2025-03-17T00:00:00,1,B-075-M-0044,WL-9769,particle,low,0.566,inspection
D-0001747,M-0044,2025-03-20T00:00:00,0,B-078-M-0044,WL-9880,film_uniformity,low,0.0,inspection
D-0001748,M-0044,2025-03-23T00:00:00,0,B-081-M-0044,WL-8147,alignment,low,0.0,inspection
D-0001749,M-0044,2025-03-26T00:00:00,0,B-084-M-0044,WL-8739,scratch,low,0.0,inspection
D-0001750,M-0044,2025-03-29T00:00:00,4,B-087-M-0044,WL-9747,etch_depth,medium,2.952,inspection
D-0001751,M-0044,2025-04-01T00:00:00,6,B-090-M-0044,WL-5578,film_uniformity,medium,5.267,inspection
D-0001752,M-0044,2025-04-04T00:00:00,4,B-093-M-0044,WL-2100,film_uniformity,medium,2.05,inspection
D-0001753,M-0044,2025-04-07T00:00:00,6,B-096-M-0044,WL-4490,particle,medium,1.563,inspection
D-0001754,M-0044,2025-04-10T00:00:00,5,B-099-M-0044,WL-7663,film_uniformity,medium,4.489,inspection
D-0001755,M-0044,2025-04-13T00:00:00,10,B-102-M-0044,WL-7499,particle,high,8.048,inspection
D-0001756,M-0044,2025-04-16T00:00:00,9,B-105-M-0044,WL-2788,alignment,high,7.33,inspection
D-0001757,M-0044,2025-04-19T00:00:00,4,B-108-M-0044,WL-7203,alignment,medium,1.114,inspection
D-0001758,M-0044,2025-04-22T00:00:00,3,B-111-M-0044,WL-7471,film_uniformity,medium,0.833,inspection
D-0001759,M-0044,2025-04-25T00:00:00,1,B-114-M-0044,WL-7250,scratch,low,0.258,inspection
D-0001760,M-0044,2025-04-28T00:00:00,4,B-117-M-0044,WL-4579,particle,medium,2.139,inspection
D-0001761,M-0045,2025-01-01T00:00:00,1,B-000-M-0045,WL-2569,particle,low,0.8,etch
D-0001762,M-0045,2025-01-04T00:00:00,0,B-003-M-0045,WL-9139,particle,low,0.0,etch
D-0001763,M-0045,2025-01-07T00:00:00,2,B-006-M-0045,WL-1774,film_uniformity,low,0.65,etch
D-0001764,M-0045,2025-01-10T00:00:00,3,B-009-M-0045,WL-7170,alignment,medium,1.269,etch
D-0001765,M-0045,2025-01-13T00:00:00,1,B-012-M-0045,WL-2716,scratch,low,0.883,etch
D-0001766,M-0045,2025-01-16T00:00:00,2,B-015-M-0045,WL-2971,film_uniformity,low,1.595,etch
D-0001767,M-0045,2025-01-19T00:00:00,2,B-018-M-0045,WL-4814,film_uniformity,low,1.682,etch
D-0001768,M-0045,2025-01-22T00:00:00,1,B-021-M-0045,WL-7963,scratch,low,0.774,etch
D-0001769,M-0045,2025-01-25T00:00:00,1,B-024-M-0045,WL-6548,etch_depth,low,0.648,etch
D-0001770,M-0045,2025-01-28T00:00:00,5,B-027-M-0045,WL-3282,scratch,medium,3.143,etch
D-0001771,M-0045,2025-01-31T00:00:00,3,B-030-M-0045,WL-2118,etch_depth,medium,2.041,etch
D-0001772,M-0045,2025-02-03T00:00:00,1,B-033-M-0045,WL-7236,etch_depth,low,0.267,etch
D-0001773,M-0045,2025-02-06T00:00:00,4,B-036-M-0045,WL-5082,film_uniformity,medium,3.456,etch
D-0001774,M-0045,2025-02-09T00:00:00,3,B-039-M-0045,WL-4576,particle,medium,1.529,etch
D-0001775,M-0045,2025-02-12T00:00:00,0,B-042-M-0045,WL-4693,particle,low,0.0,etch
D-0001776,M-0045,2025-02-15T00:00:00,2,B-045-M-0045,WL-8965,particle,low,0.758,etch
D-0001777,M-0045,2025-02-18T00:00:00,0,B-048-M-0045,WL-5959,alignment,low,0.0,etch
D-0001778,M-0045,2025-02-21T00:00:00,3,B-051-M-0045,WL-2230,alignment,medium,1.567,etch
D-0001779,M-0045,2025-02-24T00:00:00,1,B-054-M-0045,WL-3944,film_uniformity,low,0.829,etch
D-0001780,M-0045,2025-02-27T00:00:00,0,B-057-M-0045,WL-8750,particle,low,0.0,etch
D-0001781,M-0045,2025-03-02T00:00:00,2,B-060-M-0045,WL-4225,particle,low,1.587,etch
D-0001782,M-0045,2025-03-05T00:00:00,3,B-063-M-0045,WL-6856,scratch,medium,1.485,etch
D-0001783,M-0045,2025-03-08T00:00:00,1,B-066-M-0045,WL-9139,particle,low,0.564,etch
D-0001784,M-0045,2025-03-11T00:00:00,2,B-069-M-0045,WL-2515,alignment,low,0.884,etch
D-0001785,M-0045,2025-03-14T00:00:00,0,B-072-M-0045,WL-1764,film_uniformity,low,0.0,etch
D-0001786,M-0045,2025-03-17T00:00:00,1,B-075-M-0045,WL-8940,scratch,low,0.473,etch
D-0001787,M-0045,2025-03-20T00:00:00,1,B-078-M-0045,WL-2486,particle,low,0.524,etch
D-0001788,M-0045,2025-03-23T00:00:00,2,B-081-M-0045,WL-8664,alignment,low,0.584,etch
D-0001789,M-0045,2025-03-26T00:00:00,0,B-084-M-0045,WL-8021,etch_depth,low,0.0,etch
D-0001790,M-0045,2025-03-29T00:00:00,0,B-087-M-0045,WL-9334,alignment,low,0.0,etch
D-0001791,M-0045,2025-04-01T00:00:00,2,B-090-M-0045,WL-3509,etch_depth,low,1.079,etch
D-0001792,M-0045,2025-04-04T00:00:00,0,B-093-M-0045,WL-8222,particle,low,0.0,etch
D-0001793,M-0045,2025-04-07T00:00:00,1,B-096-M-0045,WL-3203,film_uniformity,low,0.338,etch
D-0001794,M-0045,2025-04-10T00:00:00,1,B-099-M-0045,WL-5609,scratch,low,0.432,etch
D-0001795,M-0045,2025-04-13T00:00:00,4,B-102-M-0045,WL-9106,scratch,medium,1.814,etch
D-0001796,M-0045,2025-04-16T00:00:00,1,B-105-M-0045,WL-3377,etch_depth,low,0.266,etch
D-0001797,M-0045,2025-04-19T00:00:00,3,B-108-M-0045,WL-9397,etch_depth,medium,2.105,etch
D-0001798,M-0045,2025-04-22T00:00:00,3,B-111-M-0045,WL-3748,etch_depth,medium,2.56,etch
D-0001799,M-0045,2025-04-25T00:00:00,0,B-114-M-0045,WL-5850,etch_depth,low,0.0,etch
D-0001800,M-0045,2025-04-28T00:00:00,1,B-117-M-0045,WL-1298,particle,low,0.639,etch
D-0001801,M-0046,2025-01-01T00:00:00,1,B-000-M-0046,WL-4675,scratch,low,0.633,planarization
D-0001802,M-0046,2025-01-04T00:00:00,1,B-003-M-0046,WL-2397,etch_depth,low,0.821,planarization
D-0001803,M-0046,2025-01-07T00:00:00,1,B-006-M-0046,WL-5851,alignment,low,0.638,planarization
D-0001804,M-0046,2025-01-10T00:00:00,0,B-009-M-0046,WL-2831,etch_depth,low,0.0,planarization
D-0001805,M-0046,2025-01-13T00:00:00,2,B-012-M-0046,WL-5074,scratch,low,1.665,planarization
D-0001806,M-0046,2025-01-16T00:00:00,3,B-015-M-0046,WL-8021,film_uniformity,medium,0.812,planarization
D-0001807,M-0046,2025-01-19T00:00:00,0,B-018-M-0046,WL-8642,particle,low,0.0,planarization
D-0001808,M-0046,2025-01-22T00:00:00,1,B-021-M-0046,WL-4827,particle,low,0.439,planarization
D-0001809,M-0046,2025-01-25T00:00:00,1,B-024-M-0046,WL-2467,particle,low,0.809,planarization
D-0001810,M-0046,2025-01-28T00:00:00,3,B-027-M-0046,WL-6788,particle,medium,2.329,planarization
D-0001811,M-0046,2025-01-31T00:00:00,1,B-030-M-0046,WL-3549,alignment,low,0.644,planarization
D-0001812,M-0046,2025-02-03T00:00:00,1,B-033-M-0046,WL-9718,scratch,low,0.754,planarization
D-0001813,M-0046,2025-02-06T00:00:00,2,B-036-M-0046,WL-4002,film_uniformity,low,1.713,planarization
D-0001814,M-0046,2025-02-09T00:00:00,0,B-039-M-0046,WL-5823,particle,low,0.0,planarization
D-0001815,M-0046,2025-02-12T00:00:00,1,B-042-M-0046,WL-7236,etch_depth,low,0.258,planarization
D-0001816,M-0046,2025-02-15T00:00:00,2,B-045-M-0046,WL-7278,film_uniformity,low,1.202,planarization
D-0001817,M-0046,2025-02-18T00:00:00,1,B-048-M-0046,WL-2089,scratch,low,0.463,planarization
D-0001818,M-0046,2025-02-21T00:00:00,0,B-051-M-0046,WL-5030,etch_depth,low,0.0,planarization
D-0001819,M-0046,2025-02-24T00:00:00,2,B-054-M-0046,WL-7203,scratch,low,1.784,planarization
D-0001820,M-0046,2025-02-27T00:00:00,1,B-057-M-0046,WL-3146,scratch,low,0.879,planarization
D-0001821,M-0046,2025-03-02T00:00:00,4,B-060-M-0046,WL-2344,alignment,medium,2.573,planarization
D-0001822,M-0046,2025-03-05T00:00:00,0,B-063-M-0046,WL-3361,etch_depth,low,0.0,planarization
D-0001823,M-0046,2025-03-08T00:00:00,2,B-066-M-0046,WL-8968,film_uniformity,low,1.307,planarization
D-0001824,M-0046,2025-03-11T00:00:00,1,B-069-M-0046,WL-9913,particle,low,0.461,planarization
D-0001825,M-0046,2025-03-14T00:00:00,0,B-072-M-0046,WL-7307,alignment,low,0.0,planarization
D-0001826,M-0046,2025-03-17T00:00:00,4,B-075-M-0046,WL-1399,alignment,medium,2.428,planarization
D-0001827,M-0046,2025-03-20T00:00:00,1,B-078-M-0046,WL-6506,alignment,low,0.317,planarization
D-0001828,M-0046,2025-03-23T00:00:00,1,B-081-M-0046,WL-6498,particle,low,0.763,planarization
D-0001829,M-0046,2025-03-26T00:00:00,0,B-084-M-0046,WL-6575,film_uniformity,low,0.0,planarization
D-0001830,M-0046,2025-03-29T00:00:00,1,B-087-M-0046,WL-5107,alignment,low,0.362,planarization
D-0001831,M-0046,2025-04-01T00:00:00,0,B-090-M-0046,WL-8282,etch_depth,low,0.0,planarization
D-0001832,M-0046,2025-04-04T00:00:00,1,B-093-M-0046,WL-4733,etch_depth,low,0.617,planarization
D-0001833,M-0046,2025-04-07T00:00:00,1,B-096-M-0046,WL-2028,particle,low,0.497,planarization
D-0001834,M-0046,2025-04-10T00:00:00,1,B-099-M-0046,WL-8095,particle,low,0.474,planarization
D-0001835,M-0046,2025-04-13T00:00:00,1,B-102-M-0046,WL-8532,film_uniformity,low,0.381,planarization
D-0001836,M-0046,2025-04-16T00:00:00,1,B-105-M-0046,WL-7523,alignment,low,0.629,planarization
D-0001837,M-0046,2025-04-19T00:00:00,1,B-108-M-0046,WL-5573,particle,low,0.623,planarization
D-0001838,M-0046,2025-04-22T00:00:00,1,B-111-M-0046,WL-7872,film_uniformity,low,0.295,planarization
D-0001839,M-0046,2025-04-25T00:00:00,3,B-114-M-0046,WL-6808,film_uniformity,medium,2.114,planarization
D-0001840,M-0046,2025-04-28T00:00:00,1,B-117-M-0046,WL-8514,etch_depth,low,0.437,planarization
D-0001841,M-0047,2025-01-01T00:00:00,3,B-000-M-0047,WL-7018,alignment,medium,2.116,inspection
D-0001842,M-0047,2025-01-04T00:00:00,1,B-003-M-0047,WL-8804,alignment,low,0.414,inspection
D-0001843,M-0047,2025-01-07T00:00:00,1,B-006-M-0047,WL-9523,etch_depth,low,0.612,inspection
D-0001844,M-0047,2025-01-10T00:00:00,3,B-009-M-0047,WL-7766,etch_depth,medium,1.959,inspection
D-0001845,M-0047,2025-01-13T00:00:00,1,B-012-M-0047,WL-2393,etch_depth,low,0.668,inspection
D-0001846,M-0047,2025-01-16T00:00:00,0,B-015-M-0047,WL-6749,alignment,low,0.0,inspection
D-0001847,M-0047,2025-01-19T00:00:00,1,B-018-M-0047,WL-6564,film_uniformity,low,0.381,inspection
D-0001848,M-0047,2025-01-22T00:00:00,1,B-021-M-0047,WL-4042,scratch,low,0.476,inspection
D-0001849,M-0047,2025-01-25T00:00:00,2,B-024-M-0047,WL-5436,alignment,low,1.659,inspection
D-0001850,M-0047,2025-01-28T00:00:00,2,B-027-M-0047,WL-6889,particle,low,1.047,inspection
D-0001851,M-0047,2025-01-31T00:00:00,1,B-030-M-0047,WL-5089,film_uniformity,low,0.851,inspection
D-0001852,M-0047,2025-02-03T00:00:00,3,B-033-M-0047,WL-3240,film_uniformity,medium,0.881,inspection
D-0001853,M-0047,2025-02-06T00:00:00,3,B-036-M-0047,WL-7643,alignment,medium,1.712,inspection
D-0001854,M-0047,2025-02-09T00:00:00,1,B-039-M-0047,WL-1276,alignment,low,0.275,inspection
D-0001855,M-0047,2025-02-12T00:00:00,1,B-042-M-0047,WL-3349,etch_depth,low,0.723,inspection
D-0001856,M-0047,2025-02-15T00:00:00,1,B-045-M-0047,WL-3084,etch_depth,low,0.423,inspection
D-0001857,M-0047,2025-02-18T00:00:00,1,B-048-M-0047,WL-4565,particle,low,0.266,inspection
D-0001858,M-0047,2025-02-21T00:00:00,1,B-051-M-0047,WL-2561,film_uniformity,low,0.496,inspection
D-0001859,M-0047,2025-02-24T00:00:00,5,B-054-M-0047,WL-5034,etch_depth,medium,2.823,inspection
D-0001860,M-0047,2025-02-27T00:00:00,2,B-057-M-0047,WL-5722,scratch,low,0.557,inspection
D-0001861,M-0047,2025-03-02T00:00:00,1,B-060-M-0047,WL-7780,alignment,low,0.268,inspection
D-0001862,M-0047,2025-03-05T00:00:00,2,B-063-M-0047,WL-1437,alignment,low,1.741,inspection
D-0001863,M-0047,2025-03-08T00:00:00,1,B-066-M-0047,WL-5591,alignment,low,0.298,inspection
D-0001864,M-0047,2025-03-11T00:00:00,0,B-069-M-0047,WL-1548,scratch,low,0.0,inspection
D-0001865,M-0047,2025-03-14T00:00:00,1,B-072-M-0047,WL-7209,alignment,low,0.618,inspection
D-0001866,M-0047,2025-03-17T00:00:00,1,B-075-M-0047,WL-5020,particle,low,0.418,inspection
D-0001867,M-0047,2025-03-20T00:00:00,1,B-078-M-0047,WL-9246,film_uniformity,low,0.329,inspection
D-0001868,M-0047,2025-03-23T00:00:00,1,B-081-M-0047,WL-4149,alignment,low,0.497,inspection
D-0001869,M-0047,2025-03-26T00:00:00,0,B-084-M-0047,WL-6917,alignment,low,0.0,inspection
D-0001870,M-0047,2025-03-29T00:00:00,0,B-087-M-0047,WL-6201,alignment,low,0.0,inspection
D-0001871,M-0047,2025-04-01T00:00:00,1,B-090-M-0047,WL-5426,film_uniformity,low,0.704,inspection
D-0001872,M-0047,2025-04-04T00:00:00,0,B-093-M-0047,WL-8696,etch_depth,low,0.0,inspection
D-0001873,M-0047,2025-04-07T00:00:00,4,B-096-M-0047,WL-5028,alignment,medium,1.048,inspection
D-0001874,M-0047,2025-04-10T00:00:00,0,B-099-M-0047,WL-1465,film_uniformity,low,0.0,inspection
D-0001875,M-0047,2025-04-13T00:00:00,0,B-102-M-0047,WL-2383,etch_depth,low,0.0,inspection
D-0001876,M-0047,2025-04-16T00:00:00,0,B-105-M-0047,WL-1479,etch_depth,low,0.0,inspection
D-0001877,M-0047,2025-04-19T00:00:00,1,B-108-M-0047,WL-6505,film_uniformity,low,0.553,inspection
D-0001878,M-0047,2025-04-22T00:00:00,0,B-111-M-0047,WL-3587,film_uniformity,low,0.0,inspection
D-0001879,M-0047,2025-04-25T00:00:00,1,B-114-M-0047,WL-3565,alignment,low,0.443,inspection
D-0001880,M-0047,2025-04-28T00:00:00,1,B-117-M-0047,WL-5897,film_uniformity,low,0.541,inspection
D-0001881,M-0048,2025-01-01T00:00:00,2,B-000-M-0048,WL-6237,scratch,low,1.523,planarization
D-0001882,M-0048,2025-01-04T00:00:00,1,B-003-M-0048,WL-5850,film_uniformity,low,0.492,planarization
D-0001883,M-0048,2025-01-07T00:00:00,1,B-006-M-0048,WL-5386,particle,low,0.547,planarization
D-0001884,M-0048,2025-01-10T00:00:00,1,B-009-M-0048,WL-4522,particle,low,0.894,planarization
D-0001885,M-0048,2025-01-13T00:00:00,2,B-012-M-0048,WL-6054,alignment,low,1.087,planarization
D-0001886,M-0048,2025-01-16T00:00:00,4,B-015-M-0048,WL-1996,scratch,medium,1.336,planarization
D-0001887,M-0048,2025-01-19T00:00:00,1,B-018-M-0048,WL-7299,alignment,low,0.445,planarization
D-0001888,M-0048,2025-01-22T00:00:00,2,B-021-M-0048,WL-9906,etch_depth,low,1.484,planarization
D-0001889,M-0048,2025-01-25T00:00:00,0,B-024-M-0048,WL-6085,scratch,low,0.0,planarization
D-0001890,M-0048,2025-01-28T00:00:00,0,B-027-M-0048,WL-3421,particle,low,0.0,planarization
D-0001891,M-0048,2025-01-31T00:00:00,1,B-030-M-0048,WL-5706,scratch,low,0.47,planarization
D-0001892,M-0048,2025-02-03T00:00:00,3,B-033-M-0048,WL-9334,scratch,medium,1.509,planarization
D-0001893,M-0048,2025-02-06T00:00:00,2,B-036-M-0048,WL-4442,film_uniformity,low,1.298,planarization
D-0001894,M-0048,2025-02-09T00:00:00,1,B-039-M-0048,WL-2052,etch_depth,low,0.422,planarization
D-0001895,M-0048,2025-02-12T00:00:00,2,B-042-M-0048,WL-4940,scratch,low,0.704,planarization
D-0001896,M-0048,2025-02-15T00:00:00,2,B-045-M-0048,WL-8354,scratch,low,1.183,planarization
D-0001897,M-0048,2025-02-18T00:00:00,3,B-048-M-0048,WL-8214,particle,medium,2.102,planarization
D-0001898,M-0048,2025-02-21T00:00:00,1,B-051-M-0048,WL-9187,scratch,low,0.588,planarization
D-0001899,M-0048,2025-02-24T00:00:00,2,B-054-M-0048,WL-8625,particle,low,1.288,planarization
D-0001900,M-0048,2025-02-27T00:00:00,2,B-057-M-0048,WL-8530,particle,low,1.711,planarization
D-0001901,M-0048,2025-03-02T00:00:00,3,B-060-M-0048,WL-2781,alignment,medium,2.144,planarization
D-0001902,M-0048,2025-03-05T00:00:00,1,B-063-M-0048,WL-7580,alignment,low,0.785,planarization
D-0001903,M-0048,2025-03-08T00:00:00,3,B-066-M-0048,WL-2210,scratch,medium,1.152,planarization
D-0001904,M-0048,2025-03-11T00:00:00,2,B-069-M-0048,WL-4998,scratch,low,0.774,planarization
D-0001905,M-0048,2025-03-14T00:00:00,0,B-072-M-0048,WL-2467,alignment,low,0.0,planarization
D-0001906,M-0048,2025-03-17T00:00:00,5,B-075-M-0048,WL-8679,alignment,medium,4.017,planarization
D-0001907,M-0048,2025-03-20T00:00:00,2,B-078-M-0048,WL-7874,particle,low,1.604,planarization
D-0001908,M-0048,2025-03-23T00:00:00,2,B-081-M-0048,WL-5986,scratch,low,0.516,planarization
D-0001909,M-0048,2025-03-26T00:00:00,1,B-084-M-0048,WL-1493,alignment,low,0.479,planarization
D-0001910,M-0048,2025-03-29T00:00:00,1,B-087-M-0048,WL-4397,scratch,low,0.56,planarization
D-0001911,M-0048,2025-04-01T00:00:00,0,B-090-M-0048,WL-8815,scratch,low,0.0,planarization
D-0001912,M-0048,2025-04-04T00:00:00,1,B-093-M-0048,WL-4625,alignment,low,0.617,planarization
D-0001913,M-0048,2025-04-07T00:00:00,0,B-096-M-0048,WL-9116,alignment,low,0.0,planarization
D-0001914,M-0048,2025-04-10T00:00:00,0,B-099-M-0048,WL-7246,film_uniformity,low,0.0,planarization
D-0001915,M-0048,2025-04-13T00:00:00,0,B-102-M-0048,WL-5632,etch_depth,low,0.0,planarization
D-0001916,M-0048,2025-04-16T00:00:00,2,B-105-M-0048,WL-5827,scratch,low,0.685,planarization
D-0001917,M-0048,2025-04-19T00:00:00,2,B-108-M-0048,WL-4486,film_uniformity,low,0.795,planarization
D-0001918,M-0048,2025-04-22T00:00:00,3,B-111-M-0048,WL-2287,scratch,medium,2.204,planarization
D-0001919,M-0048,2025-04-25T00:00:00,1,B-114-M-0048,WL-7365,scratch,low,0.744,planarization
D-0001920,M-0048,2025-04-28T00:00:00,0,B-117-M-0048,WL-7353,scratch,low,0.0,planarization
D-0001921,M-0049,2025-01-01T00:00:00,1,B-000-M-0049,WL-4481,alignment,low,0.706,etch
D-0001922,M-0049,2025-01-04T00:00:00,1,B-003-M-0049,WL-8194,scratch,low,0.835,etch
D-0001923,M-0049,2025-01-07T00:00:00,1,B-006-M-0049,WL-4522,particle,low,0.392,etch
D-0001924,M-0049,2025-01-10T00:00:00,0,B-009-M-0049,WL-4781,alignment,low,0.0,etch
D-0001925,M-0049,2025-01-13T00:00:00,3,B-012-M-0049,WL-7520,alignment,medium,0.959,etch
D-0001926,M-0049,2025-01-16T00:00:00,0,B-015-M-0049,WL-5073,alignment,low,0.0,etch
D-0001927,M-0049,2025-01-19T00:00:00,1,B-018-M-0049,WL-3982,particle,low,0.558,etch
D-0001928,M-0049,2025-01-22T00:00:00,3,B-021-M-0049,WL-1175,alignment,medium,1.277,etch
D-0001929,M-0049,2025-01-25T00:00:00,0,B-024-M-0049,WL-4966,alignment,low,0.0,etch
D-0001930,M-0049,2025-01-28T00:00:00,1,B-027-M-0049,WL-7246,etch_depth,low,0.896,etch
D-0001931,M-0049,2025-01-31T00:00:00,0,B-030-M-0049,WL-6708,scratch,low,0.0,etch
D-0001932,M-0049,2025-02-03T00:00:00,2,B-033-M-0049,WL-5982,scratch,low,0.697,etch
D-0001933,M-0049,2025-02-06T00:00:00,0,B-036-M-0049,WL-3520,etch_depth,low,0.0,etch
D-0001934,M-0049,2025-02-09T00:00:00,4,B-039-M-0049,WL-9930,scratch,medium,3.597,etch
D-0001935,M-0049,2025-02-12T00:00:00,1,B-042-M-0049,WL-1570,scratch,low,0.546,etch
D-0001936,M-0049,2025-02-15T00:00:00,0,B-045-M-0049,WL-1610,film_uniformity,low,0.0,etch
D-0001937,M-0049,2025-02-18T00:00:00,1,B-048-M-0049,WL-3047,alignment,low,0.373,etch
D-0001938,M-0049,2025-02-21T00:00:00,2,B-051-M-0049,WL-4673,film_uniformity,low,0.912,etch
D-0001939,M-0049,2025-02-24T00:00:00,1,B-054-M-0049,WL-4894,scratch,low,0.262,etch
D-0001940,M-0049,2025-02-27T00:00:00,1,B-057-M-0049,WL-1523,particle,low,0.777,etch
D-0001941,M-0049,2025-03-02T00:00:00,2,B-060-M-0049,WL-2505,scratch,low,0.746,etch
D-0001942,M-0049,2025-03-05T00:00:00,3,B-063-M-0049,WL-5042,particle,medium,2.558,etch
D-0001943,M-0049,2025-03-08T00:00:00,0,B-066-M-0049,WL-9337,particle,low,0.0,etch
D-0001944,M-0049,2025-03-11T00:00:00,0,B-069-M-0049,WL-7852,etch_depth,low,0.0,etch
D-0001945,M-0049,2025-03-14T00:00:00,1,B-072-M-0049,WL-1565,scratch,low,0.674,etch
D-0001946,M-0049,2025-03-17T00:00:00,1,B-075-M-0049,WL-1429,film_uniformity,low,0.521,etch
D-0001947,M-0049,2025-03-20T00:00:00,2,B-078-M-0049,WL-1816,alignment,low,0.672,etch
D-0001948,M-0049,2025-03-23T00:00:00,0,B-081-M-0049,WL-7195,film_uniformity,low,0.0,etch
D-0001949,M-0049,2025-03-26T00:00:00,0,B-084-M-0049,WL-2084,film_uniformity,low,0.0,etch
D-0001950,M-0049,2025-03-29T00:00:00,2,B-087-M-0049,WL-6340,film_uniformity,low,1.661,etch
D-0001951,M-0049,2025-04-01T00:00:00,2,B-090-M-0049,WL-3566,alignment,low,0.513,etch
D-0001952,M-0049,2025-04-04T00:00:00,2,B-093-M-0049,WL-4923,etch_depth,low,0.56,etch
D-0001953,M-0049,2025-04-07T00:00:00,2,B-096-M-0049,WL-3083,scratch,low,1.704,etch
D-0001954,M-0049,2025-04-10T00:00:00,3,B-099-M-0049,WL-8038,particle,medium,1.134,etch
D-0001955,M-0049,2025-04-13T00:00:00,6,B-102-M-0049,WL-4599,alignment,medium,5.185,etch
D-0001956,M-0049,2025-04-16T00:00:00,2,B-105-M-0049,WL-6952,film_uniformity,low,1.736,etch
D-0001957,M-0049,2025-04-19T00:00:00,14,B-108-M-0049,WL-4264,film_uniformity,high,5.132,etch
D-0001958,M-0049,2025-04-22T00:00:00,5,B-111-M-0049,WL-2254,particle,medium,2.315,etch
D-0001959,M-0049,2025-04-25T00:00:00,5,B-114-M-0049,WL-1215,alignment,medium,3.847,etch
D-0001960,M-0049,2025-04-28T00:00:00,6,B-117-M-0049,WL-1990,etch_depth,medium,3.409,etch
D-0001961,M-0050,2025-01-01T00:00:00,2,B-000-M-0050,WL-5812,alignment,low,1.092,inspection
D-0001962,M-0050,2025-01-04T00:00:00,1,B-003-M-0050,WL-9512,film_uniformity,low,0.514,inspection
D-0001963,M-0050,2025-01-07T00:00:00,2,B-006-M-0050,WL-8559,scratch,low,0.58,inspection
D-0001964,M-0050,2025-01-10T00:00:00,3,B-009-M-0050,WL-3839,etch_depth,medium,2.552,inspection
D-0001965,M-0050,2025-01-13T00:00:00,1,B-012-M-0050,WL-8199,film_uniformity,low,0.8,inspection
D-0001966,M-0050,2025-01-16T00:00:00,1,B-015-M-0050,WL-3763,film_uniformity,low,0.487,inspection
D-0001967,M-0050,2025-01-19T00:00:00,0,B-018-M-0050,WL-3469,particle,low,0.0,inspection
D-0001968,M-0050,2025-01-22T00:00:00,1,B-021-M-0050,WL-4658,etch_depth,low,0.284,inspection
D-0001969,M-0050,2025-01-25T00:00:00,2,B-024-M-0050,WL-5287,film_uniformity,low,0.726,inspection
D-0001970,M-0050,2025-01-28T00:00:00,1,B-027-M-0050,WL-9609,alignment,low,0.636,inspection
D-0001971,M-0050,2025-01-31T00:00:00,2,B-030-M-0050,WL-3706,alignment,low,1.233,inspection
D-0001972,M-0050,2025-02-03T00:00:00,3,B-033-M-0050,WL-1151,scratch,medium,1.841,inspection
D-0001973,M-0050,2025-02-06T00:00:00,4,B-036-M-0050,WL-4497,alignment,medium,1.535,inspection
D-0001974,M-0050,2025-02-09T00:00:00,3,B-039-M-0050,WL-5230,etch_depth,medium,0.968,inspection
D-0001975,M-0050,2025-02-12T00:00:00,0,B-042-M-0050,WL-3176,alignment,low,0.0,inspection
D-0001976,M-0050,2025-02-15T00:00:00,1,B-045-M-0050,WL-2013,scratch,low,0.781,inspection
D-0001977,M-0050,2025-02-18T00:00:00,1,B-048-M-0050,WL-6203,etch_depth,low,0.398,inspection
D-0001978,M-0050,2025-02-21T00:00:00,0,B-051-M-0050,WL-5968,etch_depth,low,0.0,inspection
D-0001979,M-0050,2025-02-24T00:00:00,1,B-054-M-0050,WL-9707,film_uniformity,low,0.663,inspection
D-0001980,M-0050,2025-02-27T00:00:00,0,B-057-M-0050,WL-2879,etch_depth,low,0.0,inspection
D-0001981,M-0050,2025-03-02T00:00:00,1,B-060-M-0050,WL-8776,film_uniformity,low,0.579,inspection
D-0001982,M-0050,2025-03-05T00:00:00,2,B-063-M-0050,WL-4827,scratch,low,0.686,inspection
D-0001983,M-0050,2025-03-08T00:00:00,1,B-066-M-0050,WL-7168,particle,low,0.667,inspection
D-0001984,M-0050,2025-03-11T00:00:00,0,B-069-M-0050,WL-3832,film_uniformity,low,0.0,inspection
D-0001985,M-0050,2025-03-14T00:00:00,1,B-072-M-0050,WL-5822,particle,low,0.693,inspection
