reading_id,machine_id,timestamp,temperature,vibration,pressure,power_draw,humidity,cycle_count,runtime_hours,chamber_pressure,gas_flow_rate,error_code
R-0005692,M-0048,2025-02-21T00:00:00,62.601,0.354,98.505,17.461,38.32,6426,18.79,9.924,110.006,
R-0005693,M-0048,2025-02-22T00:00:00,63.852,0.4505,97.808,17.829,37.39,6188,18.9,9.83,123.716,
R-0005694,M-0048,2025-02-23T00:00:00,64.749,0.4737,94.638,14.722,43.03,5777,16.8,10.165,108.741,
R-0005695,M-0048,2025-02-24T00:00:00,59.807,0.3985,97.359,16.189,40.1,6156,15.08,9.824,92.109,
R-0005696,M-0048,2025-02-25T00:00:00,64.314,0.4768,94.271,14.781,47.2,6765,17.58,9.889,81.802,
R-0005697,M-0048,2025-02-26T00:00:00,66.608,0.479,98.256,18.635,43.52,4424,21.48,9.71,126.64,
R-0005698,M-0048,2025-02-27T00:00:00,66.093,0.3644,98.67,20.259,43.89,5985,14.03,9.598,129.067,
R-0005699,M-0048,2025-02-28T00:00:00,64.931,0.4374,96.146,16.245,37.09,5046,18.22,9.619,107.551,
R-0005700,M-0048,2025-03-01T00:00:00,64.94,0.4393,100.808,15.95,41.13,4130,16.27,9.828,122.193,
R-0005701,M-0048,2025-03-02T00:00:00,61.244,0.4985,99.921,17.469,46.57,6780,22.15,9.192,86.059,
R-0005702,M-0048,2025-03-03T00:00:00,60.57,0.394,97.804,18.866,41.42,7869,23.29,10.09,109.708,
R-0005703,M-0048,2025-03-04T00:00:00,61.139,0.398,96.914,14.936,35.57,6076,21.67,9.815,128.819,
R-0005704,M-0048,2025-03-05T00:00:00,65.486,0.4345,97.955,21.007,41.51,7119,14.5,9.795,87.769,
R-0005705,M-0048,2025-03-06T00:00:00,61.27,0.4357,102.271,14.483,42.01,6592,12.75,9.943,109.905,
R-0005706,M-0048,2025-03-07T00:00:00,64.007,0.4287,96.967,18.242,40.98,8190,16.78,9.758,91.812,
R-0005707,M-0048,2025-03-08T00:00:00,65.032,0.4397,100.965,18.319,47.74,6468,22.26,9.577,102.824,
R-0005708,M-0048,2025-03-09T00:00:00,60.955,0.4312,96.604,17.818,39.99,6700,12.01,9.311,94.531,
R-0005709,M-0048,2025-03-10T00:00:00,65.178,0.4787,100.523,17.148,42.43,8160,20.44,9.912,89.26,
R-0005710,M-0048,2025-03-11T00:00:00,65.936,0.3822,95.369,20.248,43.1,8487,13.68,9.389,87.504,
R-0005711,M-0048,2025-03-12T00:00:00,64.067,0.4027,97.744,16.982,41.01,6930,23.45,9.349,92.096,
R-0005712,M-0048,2025-03-13T00:00:00,64.483,0.3606,103.573,16.094,42.3,8804,16.93,9.668,105.128,
R-0005713,M-0048,2025-03-14T00:00:00,64.733,0.342,97.425,17.817,36.75,8856,16.01,9.44,84.047,
R-0005714,M-0048,2025-03-15T00:00:00,65.059,0.4832,94.871,19.964,41.19,7227,20.7,9.679,122.232,
R-0005715,M-0048,2025-03-16T00:00:00,61.809,0.4136,92.774,16.004,39.34,7400,20.22,9.808,81.473,
R-0005716,M-0048,2025-03-17T00:00:00,63.456,0.4545,102.502,13.998,47.7,9450,19.02,9.337,81.921,
R-0005717,M-0048,2025-03-18T00:00:00,64.044,0.4062,94.354,15.02,44.5,9120,16.07,9.164,118.573,
R-0005718,M-0048,2025-03-19T00:00:00,62.953,0.4012,97.468,18.612,45.91,5698,16.22,10.039,102.182,
R-0005719,M-0048,2025-03-20T00:00:00,63.241,0.4219,93.965,19.204,45.53,6942,16.33,9.623,115.212,
R-0005720,M-0048,2025-03-21T00:00:00,63.317,0.3909,95.375,17.622,43.03,7584,14.78,9.399,118.502,
R-0005721,M-0048,2025-03-22T00:00:00,60.608,0.4179,93.881,18.552,43.97,6080,14.57,9.646,101.146,
R-0005722,M-0048,2025-03-23T00:00:00,63.756,0.4606,98.587,16.042,42.23,6885,23.54,9.945,104.444,
R-0005723,M-0048,2025-03-24T00:00:00,65.062,0.3903,91.789,16.549,45.29,10332,23.2,9.461,109.517,
R-0005724,M-0048,2025-03-25T00:00:00,60.636,0.3666,94.517,17.638,36.37,6142,13.46,10.038,88.827,
R-0005725,M-0048,2025-03-26T00:00:00,63.054,0.3685,99.153,15.188,37.77,6300,22.44,10.016,112.618,
R-0005726,M-0048,2025-03-27T00:00:00,63.977,0.4057,102.501,16.735,42.01,7140,12.64,9.657,112.235,
R-0005727,M-0048,2025-03-28T00:00:00,60.713,0.3574,93.643,16.733,45.49,10320,21.37,9.847,114.56,
R-0005728,M-0048,2025-03-29T00:00:00,63.693,0.3856,99.591,16.701,43.0,9309,13.17,10.125,120.744,
R-0005729,M-0048,2025-03-30T00:00:00,65.815,0.3921,96.008,17.076,42.98,8096,21.81,9.937,113.091,
R-0005730,M-0048,2025-03-31T00:00:00,63.148,0.4308,94.682,18.053,46.8,11392,21.17,9.477,121.746,
R-0005731,M-0048,2025-04-01T00:00:00,64.807,0.3971,99.981,16.589,40.23,7560,20.3,10.002,86.407,
R-0005732,M-0048,2025-04-02T00:00:00,61.09,0.4118,93.929,17.783,47.77,9828,19.52,9.546,110.225,
R-0005733,M-0048,2025-04-03T00:00:00,60.062,0.4096,101.695,18.413,40.08,10488,22.37,8.79,92.215,
R-0005734,M-0048,2025-04-04T00:00:00,64.369,0.3591,95.878,15.025,35.86,7812,19.07,9.39,126.403,
R-0005735,M-0048,2025-04-05T00:00:00,62.185,0.3489,95.679,16.536,47.41,9494,20.54,9.536,86.859,
R-0005736,M-0048,2025-04-06T00:00:00,57.752,0.4891,95.44,18.592,45.68,11400,15.56,9.312,113.787,
R-0005737,M-0048,2025-04-07T00:00:00,66.802,0.4077,93.743,18.654,37.95,8448,14.65,9.574,95.108,
R-0005738,M-0048,2025-04-08T00:00:00,61.189,0.4131,92.347,18.768,47.88,9312,17.98,9.914,117.733,
R-0005739,M-0048,2025-04-09T00:00:00,60.967,0.4638,98.014,17.456,42.08,8428,20.42,9.962,106.079,
R-0005740,M-0048,2025-04-10T00:00:00,60.685,0.44,96.145,15.408,46.56,10494,17.17,10.275,127.211,
R-0005741,M-0048,2025-04-11T00:00:00,62.767,0.3982,93.839,20.304,38.17,7500,16.68,10.047,82.151,
R-0005742,M-0048,2025-04-12T00:00:00,61.24,0.4294,94.744,15.467,45.53,8282,23.49,9.368,80.327,
R-0005743,M-0048,2025-04-13T00:00:00,62.606,0.4593,96.053,18.653,45.25,9792,14.62,9.41,129.474,
R-0005744,M-0048,2025-04-14T00:00:00,61.659,0.4335,96.577,16.834,38.12,11433,21.46,9.626,108.516,
R-0005745,M-0048,2025-04-15T00:00:00,62.181,0.4467,91.555,17.418,39.37,10920,12.15,9.621,98.785,
R-0005746,M-0048,2025-04-16T00:00:00,65.593,0.4582,98.996,17.376,35.23,9660,12.24,9.823,117.864,
R-0005747,M-0048,2025-04-17T00:00:00,64.362,0.4586,94.321,18.727,37.03,12190,15.63,10.117,80.072,
R-0005748,M-0048,2025-04-18T00:00:00,63.412,0.4495,98.241,15.98,40.44,10593,20.58,10.059,117.864,
R-0005749,M-0048,2025-04-19T00:00:00,64.587,0.4451,101.996,18.471,47.45,10044,18.57,9.736,129.974,
R-0005750,M-0048,2025-04-20T00:00:00,60.622,0.4586,99.052,17.75,45.17,12644,14.34,9.504,127.635,
R-0005751,M-0048,2025-04-21T00:00:00,61.822,0.4699,101.118,19.429,35.44,9460,19.14,9.849,84.015,
R-0005752,M-0048,2025-04-22T00:00:00,62.803,0.4367,97.296,16.627,40.88,13875,23.4,9.778,119.775,
R-0005753,M-0048,2025-04-23T00:00:00,63.634,0.4315,98.117,18.176,43.13,13328,13.43,9.229,82.492,
R-0005754,M-0048,2025-04-24T00:00:00,64.351,0.4781,96.54,16.625,43.59,10961,13.89,9.754,123.059,
R-0005755,M-0048,2025-04-25T00:00:00,63.047,0.453,96.911,17.86,41.02,14706,15.13,9.659,102.51,
R-0005756,M-0048,2025-04-26T00:00:00,63.339,0.4562,103.191,16.559,46.76,8395,19.98,10.13,90.61,
R-0005757,M-0048,2025-04-27T00:00:00,64.736,0.3285,97.184,15.445,38.85,8468,20.98,9.143,100.759,
R-0005758,M-0048,2025-04-28T00:00:00,63.717,0.3795,100.925,17.143,43.85,14508,17.14,9.489,97.048,
R-0005759,M-0048,2025-04-29T00:00:00,62.178,0.4047,97.734,19.92,41.05,15104,15.66,9.374,91.97,
R-0005760,M-0048,2025-04-30T00:00:00,64.007,0.4807,96.456,15.589,41.12,9044,14.24,9.541,100.292,
R-0005761,M-0049,2025-01-01T00:00:00,66.365,0.34,97.223,15.956,36.85,0,14.64,9.801,121.081,
R-0005762,M-0049,2025-01-02T00:00:00,64.475,0.3757,99.947,14.837,42.79,100,22.52,9.961,118.479,
R-0005763,M-0049,2025-01-03T00:00:00,66.582,0.3541,101.787,17.967,45.17,232,23.4,9.856,125.744,
R-0005764,M-0049,2025-01-04T00:00:00,65.745,0.376,100.197,14.427,44.65,354,13.18,9.365,92.544,
R-0005765,M-0049,2025-01-05T00:00:00,67.417,0.4552,96.087,13.687,45.9,280,13.96,10.34,81.085,
R-0005766,M-0049,2025-01-06T00:00:00,64.534,0.4456,104.156,11.261,40.81,450,20.9,9.661,119.539,
R-0005767,M-0049,2025-01-07T00:00:00,64.674,0.4356,97.775,14.374,37.81,492,21.18,10.2,111.224,
R-0005768,M-0049,2025-01-08T00:00:00,64.798,0.3173,101.954,16.793,39.9,574,15.89,9.604,93.627,
R-0005769,M-0049,2025-01-09T00:00:00,65.636,0.4438,95.784,11.588,44.38,784,16.14,10.011,120.617,
R-0005770,M-0049,2025-01-10T00:00:00,67.877,0.3897,102.673,14.836,36.72,648,20.29,10.156,123.656,
R-0005771,M-0049,2025-01-11T00:00:00,67.833,0.419,100.234,18.139,39.05,1250,22.08,10.025,86.47,
R-0005772,M-0049,2025-01-12T00:00:00,66.33,0.4161,98.027,14.412,42.41,1199,21.38,10.02,129.436,
R-0005773,M-0049,2025-01-13T00:00:00,65.23,0.3877,98.897,15.237,43.16,840,22.97,9.561,113.529,
R-0005774,M-0049,2025-01-14T00:00:00,64.857,0.3652,100.849,14.541,47.11,1612,19.55,9.979,81.369,
R-0005775,M-0049,2025-01-15T00:00:00,64.153,0.4048,103.936,14.994,37.52,1204,21.47,10.183,109.934,
R-0005776,M-0049,2025-01-16T00:00:00,65.932,0.3737,100.059,15.192,36.67,1665,18.49,9.948,86.987,
R-0005777,M-0049,2025-01-17T00:00:00,64.48,0.3754,93.491,17.022,35.99,1408,21.74,9.593,81.64,
R-0005778,M-0049,2025-01-18T00:00:00,66.25,0.3732,101.316,14.435,40.78,1411,13.2,9.848,91.67,
R-0005779,M-0049,2025-01-19T00:00:00,65.928,0.3779,97.935,16.691,45.43,1422,20.98,9.838,82.7,
R-0005780,M-0049,2025-01-20T00:00:00,67.376,0.4134,100.029,14.514,42.31,1767,15.08,9.598,103.671,
R-0005781,M-0049,2025-01-21T00:00:00,64.183,0.3824,101.52,15.751,36.81,2420,19.68,10.629,113.465,
R-0005782,M-0049,2025-01-22T00:00:00,65.469,0.3607,102.488,13.018,46.03,1575,16.35,9.557,86.349,
R-0005783,M-0049,2025-01-23T00:00:00,65.016,0.4881,99.126,17.327,42.33,2288,21.53,10.113,111.085,
R-0005784,M-0049,2025-01-24T00:00:00,63.908,0.4318,101.829,14.528,43.41,2668,15.24,10.481,101.559,
R-0005785,M-0049,2025-01-25T00:00:00,65.941,0.388,97.806,18.898,44.74,2304,20.17,9.726,101.613,
R-0005786,M-0049,2025-01-26T00:00:00,64.405,0.4273,99.793,17.173,44.95,2300,15.37,10.278,109.954,
R-0005787,M-0049,2025-01-27T00:00:00,66.036,0.3877,92.56,14.317,45.36,2964,22.53,10.625,116.091,
R-0005788,M-0049,2025-01-28T00:00:00,65.819,0.453,103.029,14.811,45.79,1971,16.66,9.82,115.099,
R-0005789,M-0049,2025-01-29T00:00:00,65.135,0.4407,102.941,19.333,38.75,3192,17.6,9.639,127.442,
R-0005790,M-0049,2025-01-30T00:00:00,68.053,0.4222,103.129,13.96,48.0,3132,22.06,10.297,107.172,
R-0005791,M-0049,2025-01-31T00:00:00,65.466,0.3606,101.487,14.272,46.91,3090,18.2,10.229,80.968,
R-0005792,M-0049,2025-02-01T00:00:00,63.161,0.4523,98.608,15.572,43.94,3255,13.95,10.115,95.012,
R-0005793,M-0049,2025-02-02T00:00:00,69.163,0.3662,101.439,14.474,42.92,2272,15.33,10.471,99.352,
R-0005794,M-0049,2025-02-03T00:00:00,66.771,0.3614,102.706,17.321,42.2,2541,17.28,10.261,94.499,
R-0005795,M-0049,2025-02-04T00:00:00,63.905,0.3733,99.988,13.492,36.62,4250,21.88,9.952,82.78,
R-0005796,M-0049,2025-02-05T00:00:00,67.513,0.4007,98.756,15.233,42.47,4270,22.55,10.324,122.828,
R-0005797,M-0049,2025-02-06T00:00:00,63.95,0.3749,101.772,14.661,40.81,3888,12.01,10.065,120.806,
R-0005798,M-0049,2025-02-07T00:00:00,66.996,0.3938,103.682,16.842,42.88,3885,22.77,9.33,128.976,
R-0005799,M-0049,2025-02-08T00:00:00,65.891,0.3182,101.394,14.963,47.13,3534,14.27,9.921,88.544,
R-0005800,M-0049,2025-02-09T00:00:00,68.879,0.3652,101.081,19.704,42.12,3042,12.39,10.196,127.328,
R-0005801,M-0049,2025-02-10T00:00:00,66.414,0.4294,100.112,12.646,37.8,5040,20.13,10.099,81.45,
R-0005802,M-0049,2025-02-11T00:00:00,67.504,0.4142,98.609,15.954,45.68,2993,12.32,10.251,123.999,
R-0005803,M-0049,2025-02-12T00:00:00,65.985,0.3332,100.001,16.66,40.96,4284,19.45,9.793,103.052,
R-0005804,M-0049,2025-02-13T00:00:00,64.722,0.3883,97.713,16.429,40.23,4859,17.56,10.176,129.781,
R-0005805,M-0049,2025-02-14T00:00:00,62.616,0.3814,97.512,17.064,35.25,4444,22.94,9.549,89.585,
R-0005806,M-0049,2025-02-15T00:00:00,63.263,0.3684,99.398,14.761,35.04,4005,13.28,9.892,124.595,
R-0005807,M-0049,2025-02-16T00:00:00,63.843,0.4496,103.856,14.62,42.08,5842,17.75,9.862,110.851,
R-0005808,M-0049,2025-02-17T00:00:00,67.534,0.3956,99.221,17.25,36.2,4794,13.78,10.44,86.086,
R-0005809,M-0049,2025-02-18T00:00:00,65.277,0.41,98.086,14.963,36.17,5760,22.82,9.514,110.743,
R-0005810,M-0049,2025-02-19T00:00:00,64.16,0.3857,100.541,15.063,36.93,6076,18.57,10.076,100.638,
R-0005811,M-0049,2025-02-20T00:00:00,65.866,0.3821,95.898,16.306,40.37,6200,23.93,10.405,95.76,
R-0005812,M-0049,2025-02-21T00:00:00,65.253,0.406,99.907,16.399,42.99,4794,21.03,9.485,129.152,
R-0005813,M-0049,2025-02-22T00:00:00,63.723,0.3795,98.948,16.748,35.87,4888,22.61,9.687,116.913,
R-0005814,M-0049,2025-02-23T00:00:00,64.713,0.394,100.39,17.112,36.74,5406,18.43,9.954,98.885,
R-0005815,M-0049,2025-02-24T00:00:00,67.544,0.4034,99.223,14.293,46.68,4698,19.14,9.872,98.027,
R-0005816,M-0049,2025-02-25T00:00:00,64.58,0.4386,98.854,16.243,39.46,4675,21.4,10.168,122.602,
R-0005817,M-0049,2025-02-26T00:00:00,62.792,0.4175,98.028,14.38,38.64,6776,18.94,10.366,100.024,
R-0005818,M-0049,2025-02-27T00:00:00,64.785,0.4019,105.89,16.287,39.06,7353,16.71,10.034,122.869,
R-0005819,M-0049,2025-02-28T00:00:00,66.613,0.3563,105.284,16.283,45.27,6786,17.71,9.375,91.544,
R-0005820,M-0049,2025-03-01T00:00:00,67.828,0.4271,100.083,16.189,45.3,6903,19.75,10.012,114.64,
R-0005821,M-0049,2025-03-02T00:00:00,65.612,0.2918,104.016,13.114,44.45,7560,21.28,9.98,83.403,
R-0005822,M-0049,2025-03-03T00:00:00,64.18,0.3486,96.92,15.423,41.12,4270,21.46,10.344,108.552,
R-0005823,M-0049,2025-03-04T00:00:00,62.643,0.3661,100.576,14.127,42.28,4836,13.0,9.544,108.242,
R-0005824,M-0049,2025-03-05T00:00:00,67.356,0.372,103.51,14.478,38.49,5922,20.72,9.822,99.719,
R-0005825,M-0049,2025-03-06T00:00:00,65.648,0.3686,103.264,15.747,35.87,7616,12.5,10.232,98.823,
R-0005826,M-0049,2025-03-07T00:00:00,66.972,0.4262,98.713,15.735,35.43,5265,12.07,10.054,121.79,
R-0005827,M-0049,2025-03-08T00:00:00,68.386,0.383,98.8,14.429,42.67,8448,14.0,9.685,103.345,
R-0005828,M-0049,2025-03-09T00:00:00,64.264,0.3973,97.896,16.677,40.38,8375,15.39,9.854,101.335,
R-0005829,M-0049,2025-03-10T00:00:00,64.703,0.4083,103.933,12.679,35.53,6528,23.72,9.754,84.642,
R-0005830,M-0049,2025-03-11T00:00:00,67.03,0.3834,100.632,17.05,40.96,7590,14.8,9.805,116.954,
R-0005831,M-0049,2025-03-12T00:00:00,63.812,0.4179,101.904,15.371,43.13,6230,22.99,9.917,105.4,
R-0005832,M-0049,2025-03-13T00:00:00,64.954,0.3567,98.428,15.137,46.28,7881,22.03,10.402,93.318,
R-0005833,M-0049,2025-03-14T00:00:00,66.126,0.4239,106.498,15.364,45.2,6696,22.02,9.908,93.374,
R-0005834,M-0049,2025-03-15T00:00:00,61.618,0.3279,99.19,16.248,39.46,5621,14.3,9.783,100.667,
R-0005835,M-0049,2025-03-16T00:00:00,66.404,0.4209,100.766,16.586,35.17,8732,17.1,9.26,125.408,
R-0005836,M-0049,2025-03-17T00:00:00,64.451,0.4199,97.415,13.584,47.57,5625,17.15,10.2,90.029,
R-0005837,M-0049,2025-03-18T00:00:00,66.505,0.4483,102.359,14.682,43.19,7068,18.34,10.179,104.638,
R-0005838,M-0049,2025-03-19T00:00:00,66.746,0.3658,100.287,14.318,35.68,7777,17.83,9.823,127.839,
R-0005839,M-0049,2025-03-20T00:00:00,64.333,0.4025,99.269,17.21,44.44,5616,21.53,9.475,106.447,
R-0005840,M-0049,2025-03-21T00:00:00,64.311,0.4129,100.399,15.974,37.45,9243,14.92,9.95,103.294,
R-0005841,M-0049,2025-03-22T00:00:00,64.987,0.3104,100.382,12.848,39.12,10240,21.59,9.912,85.305,
R-0005842,M-0049,2025-03-23T00:00:00,66.077,0.3365,99.094,14.233,46.39,8424,19.54,9.697,126.881,
R-0005843,M-0049,2025-03-24T00:00:00,64.43,0.3399,103.332,16.924,36.03,8036,22.34,9.984,105.468,
R-0005844,M-0049,2025-03-25T00:00:00,63.557,0.3714,95.81,13.522,35.91,9130,12.49,9.953,107.228,
R-0005845,M-0049,2025-03-26T00:00:00,68.355,0.3862,101.256,17.167,45.45,9324,16.85,9.919,94.941,
R-0005846,M-0049,2025-03-27T00:00:00,64.639,0.4791,98.567,16.241,43.04,8245,16.29,10.183,101.926,
R-0005847,M-0049,2025-03-28T00:00:00,65.479,0.3191,99.132,18.148,41.42,8428,20.63,9.487,124.949,
R-0005848,M-0049,2025-03-29T00:00:00,65.859,0.4133,97.27,18.778,42.67,9744,19.32,10.074,84.348,
R-0005849,M-0049,2025-03-30T00:00:00,66.32,0.3866,98.638,14.483,42.86,7216,13.47,9.903,91.888,
R-0005850,M-0049,2025-03-31T00:00:00,66.292,0.3872,92.927,16.43,39.02,8544,23.57,9.825,92.378,
R-0005851,M-0049,2025-04-01T00:00:00,65.627,0.3574,102.543,14.251,44.28,8820,12.67,10.319,117.884,
R-0005852,M-0049,2025-04-02T00:00:00,64.729,0.428,103.183,16.389,43.65,9282,22.92,9.701,109.623,
R-0005853,M-0049,2025-04-03T00:00:00,64.344,0.4349,98.146,15.726,42.39,7728,22.45,10.168,113.501,
R-0005854,M-0049,2025-04-04T00:00:00,64.83,0.4326,98.854,17.1,42.99,10509,22.64,10.017,82.431,
R-0005855,M-0049,2025-04-05T00:00:00,68.155,0.4212,97.51,16.997,38.88,11374,20.12,10.227,116.567,
R-0005856,M-0049,2025-04-06T00:00:00,66.369,0.4094,103.098,13.074,43.85,7030,20.74,9.863,126.105,
R-0005857,M-0049,2025-04-07T00:00:00,67.648,0.4347,98.592,15.222,46.61,12288,18.5,10.473,89.279,
R-0005858,M-0049,2025-04-08T00:00:00,66.777,0.6051,100.84,15.613,37.68,9506,17.31,9.679,105.638,
R-0005859,M-0049,2025-04-09T00:00:00,71.349,0.5349,97.444,18.167,47.12,6958,23.47,9.824,98.967,
R-0005860,M-0049,2025-04-10T00:00:00,70.276,0.4606,102.839,16.62,36.97,8316,19.94,9.673,97.832,
R-0005861,M-0049,2025-04-11T00:00:00,71.784,0.5864,101.408,17.225,36.86,11100,14.15,9.979,107.964,
R-0005862,M-0049,2025-04-12T00:00:00,69.882,0.5715,98.367,18.091,40.22,13029,22.31,9.784,108.222,
R-0005863,M-0049,2025-04-13T00:00:00,68.459,0.6136,103.402,17.288,38.34,13158,18.36,10.053,116.074,
R-0005864,M-0049,2025-04-14T00:00:00,75.5,0.6265,100.859,19.153,39.19,11845,15.31,10.073,121.374,
R-0005865,M-0049,2025-04-15T00:00:00,72.361,0.6572,98.047,18.161,39.8,10816,17.29,10.249,104.553,
R-0005866,M-0049,2025-04-16T00:00:00,72.807,0.6966,98.537,18.536,42.74,13020,19.96,9.707,127.036,
R-0005867,M-0049,2025-04-17T00:00:00,73.549,0.692,98.649,19.813,43.3,12720,23.81,9.461,111.569,
R-0005868,M-0049,2025-04-18T00:00:00,76.457,0.7735,96.875,21.474,47.16,11663,12.18,10.116,115.375,
R-0005869,M-0049,2025-04-19T00:00:00,74.261,0.7663,97.054,21.056,47.57,11016,19.95,10.478,81.561,
R-0005870,M-0049,2025-04-20T00:00:00,74.457,0.7933,93.255,19.949,45.12,8611,23.64,9.828,82.413,
R-0005871,M-0049,2025-04-21T00:00:00,74.622,0.87,95.346,19.96,41.38,9570,21.1,9.617,112.266,
R-0005872,M-0049,2025-04-22T00:00:00,78.83,0.8443,95.022,19.279,46.2,11211,19.88,9.955,107.397,
R-0005873,M-0049,2025-04-23T00:00:00,79.135,0.7954,97.507,21.658,40.79,12432,23.32,10.105,83.653,
R-0005874,M-0049,2025-04-24T00:00:00,66.407,0.4231,100.003,17.168,35.31,14012,23.86,10.415,103.057,
R-0005875,M-0049,2025-04-25T00:00:00,70.48,0.5249,99.705,16.65,47.52,13680,22.51,10.262,81.021,
R-0005876,M-0049,2025-04-26T00:00:00,70.459,0.496,98.922,16.885,41.29,12880,14.45,10.345,98.706,
R-0005877,M-0049,2025-04-27T00:00:00,69.279,0.5028,100.251,17.082,39.91,10788,22.05,9.536,122.537,
R-0005878,M-0049,2025-04-28T00:00:00,65.641,0.4971,96.372,17.131,35.48,13455,12.44,10.647,87.106,
R-0005879,M-0049,2025-04-29T00:00:00,72.277,0.4556,100.621,17.568,36.19,14632,19.73,9.63,80.55,
R-0005880,M-0049,2025-04-30T00:00:00,67.679,0.5198,99.729,13.26,38.48,15232,20.82,10.518,94.106,
R-0005881,M-0050,2025-01-01T00:00:00,60.352,0.2414,98.312,14.637,38.29,0,18.16,9.309,129.803,
R-0005882,M-0050,2025-01-02T00:00:00,60.333,0.3266,97.17,15.937,35.32,92,18.07,9.919,88.878,
R-0005883,M-0050,2025-01-03T00:00:00,63.493,0.3375,98.361,12.165,45.29,190,20.47,9.857,118.952,
R-0005884,M-0050,2025-01-04T00:00:00,60.543,0.2807,102.847,11.944,35.42,300,16.84,9.775,104.975,
R-0005885,M-0050,2025-01-05T00:00:00,61.899,0.3634,92.846,13.631,37.65,448,14.85,9.68,119.665,
R-0005886,M-0050,2025-01-06T00:00:00,59.289,0.3441,97.537,12.974,45.6,610,20.47,9.673,81.008,
R-0005887,M-0050,2025-01-07T00:00:00,59.371,0.2575,103.817,13.165,45.7,564,21.0,9.849,99.658,
R-0005888,M-0050,2025-01-08T00:00:00,59.286,0.3179,97.279,12.942,44.39,560,14.17,9.806,80.365,
R-0005889,M-0050,2025-01-09T00:00:00,59.737,0.2472,97.391,13.93,36.7,824,15.75,9.863,80.036,
R-0005890,M-0050,2025-01-10T00:00:00,62.367,0.2957,96.566,13.377,38.72,954,16.13,9.327,107.312,
R-0005891,M-0050,2025-01-11T00:00:00,58.506,0.3109,96.118,14.427,44.96,1230,22.12,9.86,115.953,
R-0005892,M-0050,2025-01-12T00:00:00,63.131,0.325,98.782,11.438,45.34,913,14.51,10.005,123.771,
R-0005893,M-0050,2025-01-13T00:00:00,63.329,0.2926,100.295,13.522,38.85,1308,14.78,9.288,119.428,
R-0005894,M-0050,2025-01-14T00:00:00,62.903,0.2998,99.797,10.625,42.85,1339,21.34,9.669,82.5,
R-0005895,M-0050,2025-01-15T00:00:00,62.135,0.1907,93.443,11.739,37.34,1162,16.36,9.31,84.498,
R-0005896,M-0050,2025-01-16T00:00:00,59.79,0.3035,96.589,16.4,44.31,1065,21.62,9.836,122.726,
R-0005897,M-0050,2025-01-17T00:00:00,58.831,0.3093,97.6,15.418,38.2,2000,23.39,9.483,112.561,
R-0005898,M-0050,2025-01-18T00:00:00,62.34,0.2784,102.247,13.352,39.07,2193,14.78,9.62,125.589,
R-0005899,M-0050,2025-01-19T00:00:00,62.282,0.3071,100.922,15.862,41.15,1800,21.25,9.192,105.939,
R-0005900,M-0050,2025-01-20T00:00:00,62.03,0.258,98.538,9.569,35.11,2033,16.0,9.763,102.367,
R-0005901,M-0050,2025-01-21T00:00:00,62.379,0.2508,95.921,13.533,46.05,1520,17.12,9.67,122.392,
R-0005902,M-0050,2025-01-22T00:00:00,59.722,0.2708,97.842,12.491,37.27,1491,17.02,9.86,97.909,
R-0005903,M-0050,2025-01-23T00:00:00,59.266,0.2582,101.084,13.908,47.15,2376,12.5,10.242,93.383,
R-0005904,M-0050,2025-01-24T00:00:00,62.17,0.2647,100.675,12.417,47.84,2645,21.76,9.786,117.267,
R-0005905,M-0050,2025-01-25T00:00:00,59.015,0.2919,101.037,14.69,47.48,1992,12.3,10.181,104.254,
R-0005906,M-0050,2025-01-26T00:00:00,59.792,0.2829,94.207,12.179,44.65,2750,18.13,9.958,81.691,
R-0005907,M-0050,2025-01-27T00:00:00,59.046,0.3098,101.906,13.999,40.2,2002,22.29,9.853,115.999,
R-0005908,M-0050,2025-01-28T00:00:00,59.813,0.2943,97.783,13.043,36.11,3159,13.16,9.609,106.28,
R-0005909,M-0050,2025-01-29T00:00:00,58.53,0.3126,101.381,13.326,47.15,3192,18.58,9.927,128.321,
R-0005910,M-0050,2025-01-30T00:00:00,60.159,0.2784,96.217,14.044,39.43,3103,22.45,10.467,120.589,
R-0005911,M-0050,2025-01-31T00:00:00,59.523,0.3357,96.878,12.632,43.73,3540,15.87,9.717,105.351,
R-0005912,M-0050,2025-02-01T00:00:00,59.475,0.3175,94.287,15.056,42.63,2387,21.77,9.8,98.444,
R-0005913,M-0050,2025-02-02T00:00:00,61.094,0.3202,98.117,12.503,37.26,2976,16.56,10.021,90.608,
R-0005914,M-0050,2025-02-03T00:00:00,61.224,0.3109,96.259,11.926,41.65,3696,23.57,9.577,93.135,
R-0005915,M-0050,2025-02-04T00:00:00,62.168,0.3295,98.404,10.405,42.74,3672,15.53,9.794,118.247,
R-0005916,M-0050,2025-02-05T00:00:00,63.712,0.2648,95.76,16.456,47.59,3500,20.38,9.691,111.855,
R-0005917,M-0050,2025-02-06T00:00:00,61.151,0.2771,97.322,13.196,46.47,4320,15.8,9.481,85.572,
R-0005918,M-0050,2025-02-07T00:00:00,57.596,0.2268,101.973,13.646,35.29,2960,13.2,10.075,106.705,
R-0005919,M-0050,2025-02-08T00:00:00,59.271,0.222,100.275,12.316,46.03,3002,19.89,9.961,97.296,
R-0005920,M-0050,2025-02-09T00:00:00,61.048,0.2064,102.173,11.829,36.75,4836,12.22,9.961,108.769,
